0,0,3.14159265358979,0,0,0
0.25,0,3.14159265358979,0,0,0
0.5,0,3.14159265358979,0,0,0
0.75,0,3.14159265358979,0,0,0
1,0,3.14159265358979,0,0,0
1.25,0,3.14159265358979,0,0,0
1.5,0,3.14159265358979,0,0,0
1.75,0,3.14159265358979,0,0,0
2,0,3.14159265358979,0,0,0
2.25,0,3.14159265358979,0,0,0
2.5,0,3.14159265358979,0,0,0
2.75,0,3.14159265358979,0,0,0
3,0,3.14159265358979,0,0,0
3.25,0,3.14159265358979,0,0,0
3.5,0,3.14159265358979,0,0,0
3.75,0,3.14159265358979,0,0,0
4,0,3.14159265358979,0,0,0
4.25,0,3.14159265358979,0,0,0
4.5,0,3.14159265358979,0,0,0
4.75,0,3.14159265358979,0,0,0
5,0.523598775598283,3.14159265358979,0,0,0
5.25,0.523598775598279,3.14159265358979,0,0,0.424115008233938
5.5,0.523598775598276,3.14159265358979,0,0.106028752060565,0.466526509057161
5.75,0.52359877559827,3.14159265358979,-0.0150020488892512,0.222660379323675,0.38488436997457
6,0.523598775598264,3.13784214136242,-0.0465063516191275,0.318881471817197,0.282248537974012
6.25,0.523598775598256,3.12621555345729,-0.0916250136835284,0.389443606316306,0.194045869861452
6.5,0.523598775598244,3.10330930003251,-0.146727539340753,0.43795507378185,0.128070274104687
6.75,0.523598775598229,3.06662741519371,-0.208693971192784,0.469972642307338,0.0821784258827174
7,0.523598775598203,3.0144539223967,-0.275190581111358,0.490517248777489,0.0516550105518944
7.25,0.523598775598159,2.9456562771202,-0.34459405528823,0.503431001415567,0.0319615377804032
7.5,0.523598775598074,2.85950776329872,-0.415824701309619,0.511421385860657,0.0195320508657999
7.75,0.523598775597901,2.75555158797097,-0.488185909893707,0.516304398577077,0.0118168907739055
8,0.523598775597122,2.63350511049672,-0.561238017839382,0.519258621270458,0.00709013446424524
8.25,-0.0209651571397326,2.49319560603912,-0.63470811986785,0.521031154886525,0.00422453845069603
8.5,-0.523598775594475,2.33451857607189,-0.708429018368868,0.522087289499313,-0.438594558897474
8.75,-0.523598775597213,2.15741132147927,-0.782299349762215,0.41243864977529,-0.89086516861568
9,-0.523598775597594,1.96183648403811,-0.840655452951738,0.18972235761975,-0.847276831413262
9.25,-0.523598775597722,1.75167262080029,-0.867499342305351,-0.0220968502340241,-0.662517801048896
9.5,-0.523598775597764,1.53479778522454,-0.864372850463187,-0.187726300493147,-0.472468339652548
9.75,-0.523598775597741,1.31870457260907,-0.837811384001965,-0.305843385408916,-0.319303538801539
10,-0.523598775597625,1.10925172660948,-0.794537485767351,-0.38566927010625,-0.208312219933495
10.25,-0.523598775597392,0.910617355166679,-0.739968992408333,-0.437747325088547,-0.132554121442171
10.5,-0.523598775596822,0.725625107063934,-0.678031955030537,-0.470885855449193,-0.0827950870552124
10.75,-0.523598775596894,0.556117118310427,-0.61140613424082,-0.491584627213063,-0.0509769740246803
11,-0.523598775595821,0.403265584752985,-0.541851636250196,-0.504328870719186,-0.0310291575941292
11.25,-0.523598775562226,0.26780267569067,-0.470493950367978,-0.512086160117675,-0.0187115387101467
11.5,-0.523598775558026,0.150179188100923,-0.398038682596405,-0.516764044795242,-0.0111963723839965
11.75,-0.487490142975927,0.0506695174479503,-0.324921539138228,-0.51956313789032,-0.00665576915843401
12,-0.286948743061406,-0.0305608673371491,-0.251408350912342,-0.521227080180019,0.0253135489627876
12.25,-0.130454181185569,-0.0934129550674627,-0.177659730865673,-0.514898692938434,0.192296807964675
12.5,-0.0151087682896173,-0.13782788778066,-0.104806516768187,-0.466824490947286,0.330629735318805
12.75,0.0638479938639318,-0.164029516973918,-0.0387553399922341,-0.384167057117605,0.398952708884828
13,0.1122334078532,-0.173718351971278,0.0156006046669166,-0.284428879896368,0.402787462183251
13.25,0.136233717934648,-0.169818200802887,0.0558445562871927,-0.183732014353823,0.361575199295834
13.5,0.141868507663244,-0.155857061732157,0.0818408696654863,-0.0933382145250802,0.295329763081819
13.75,0.134614119948947,-0.135396844314754,0.0950473295348997,-0.0195057737552354,0.220050421281805
14,0.119173917653344,-0.111635011931707,0.0978072089651535,0.035506831565393,0.146842156028001
14.25,0.0993724132557391,-0.0871832096908652,0.0927833337073844,0.0722173705743773,0.0824545553331461
14.5,0.0781457697212989,-0.0639873762639635,0.0825652701687986,0.0928310094072785,0.0302410401054782
14.75,0.0576010050736441,-0.04334605872167,0.0694305749426574,0.100391269433096,-0.00887094013514427
15,0.0391188016822783,-0.025988414985942,0.0552261756180759,0.0981735343993346,-0.0355472081444169
15.25,0.0234788703890575,-0.012181871081437,0.0413355644778607,0.0892867323639233,-0.0513890543150958
15.5,0.010991434324317,-0.00184797996214123,0.0287023503724442,0.0764394687852193,-0.0584432736309017
15.75,0.00162295443868987,0.00532760763110137,0.0178869005355033,0.0618286503772431,-0.0588572352765204
16,-0.00489167073847208,0.00979933276490057,0.0091387410128555,0.047114341558587,-0.054652337238049
16.25,-0.00895474479721847,0.0120840180181686,0.00247251470571305,0.0334512572486672,-0.0475901036844342
16.5,-0.011030848237863,0.0127021466944,-0.00226051654893284,0.0215537313279357,-0.0391078720258968
16.75,-0.0115909504101889,0.0121370175570125,-0.00531016228529563,0.0117767633211892,-0.0303042966509031
17,-0.0110738227143564,0.0108094769857162,-0.00697646105739059,0.00420068915857408,-0.0219582777874945
17.25,-0.00986223414589804,0.0090653617212764,-0.0075708181825369,-0.00128888028832541,-0.0145681823957537
17.5,-0.00827106869325589,0.00717265717567343,-0.00738845401463832,-0.00493092588725175,-0.00840123486418166
17.75,-0.00654449137056268,0.00532554367203378,-0.00669077541387791,-0.0070312346033532,-0.00354563915925255
18,-0.00485950291877557,0.0036528498184848,-0.00569592332581068,-0.00791764439317666,3.96981026158378e-05
18.25,-0.0033335744297297,0.00222886898705307,-0.00457565277523208,-0.00790771986746974,0.0024810644044984
18.5,-0.00203447144182223,0.00108495579323172,-0.00345678644973209,-0.00728745376636764,0.00395316424503557
18.75,-0.000990808770382268,0.000220759180790121,-0.00242568181344081,-0.00629916270510744,0.00465023210739931
19,-0.000202284785641993,-0.000385661272567229,-0.00153441085956205,-0.00513660467826149,0.00476478989786181
19.25,0.00035109681062262,-0.00076926398746956,-0.00080763068793201,-0.0039454072037709,0.00447327810278036
19.5,0.000701210979530686,-0.000971171659469477,-0.000249393505329839,-0.00282708767813211,0.0039274960619535
19.75,0.000885560220632242,-0.00103352003579776,0.000150612217534844,-0.00184521366263335,0.00325067151887638
20,0.000942575431430392,-0.000995866981405409,0.000411692208365902,-0.00103254578289746,0.0025369939973477
20.25,0.000908339567149641,-0.000892943929299835,0.000557787508384133,-0.000398297283569882,0.00185354758334706
20.5,0.00081453564426881,-0.000753497052188764,0.00061414274428505,6.50896122532663e-05,0.00124373060742261
20.75,0.000687388789550658,-0.000599961366113066,0.000604933190056577,0.000376022264110265,0.000731424346676079
21,0.000547368187917452,-0.000448728068605585,0.000551729655247041,0.000558878350777836,0.000325349320276959
21.25,0.000409430320942206,-0.000310795654787313,0.000472653742466607,0.000640215680847045,2.32117001098765e-05
21.5,0.000283612440509007,-0.000192632219170593,0.000382069379549179,0.000646018605874987,-0.000184614971512452
21.75,0.000175818830206897,-9.71148742837947e-05,0.000290663958534682,0.000599864862995902,-0.000312010491098356
22,8.86775371587989e-05,-2.44488846506467e-05,0.000205788848347706,0.000521862240221549,-0.000374678335665949
22.25,2.23787000525055e-05,2.69983274371941e-05,0.000131950359254059,0.000428192656297233,-0.000388347443045514
22.5,-2.45647022591999e-05,5.99859172516975e-05,7.13652156216244e-05,0.000331105795540521,-0.000367544048865534
22.75,-5.46680155979473e-05,7.78272211572701e-05,2.45169292504593e-05,0.00023921978332031,-0.000324847508102333
23,-7.09527199016513e-05,8.39564534718764e-05,-9.33036989162872e-06,0.000158007906291613,-0.000270533867933913
23.25,-7.65511043759881e-05,8.16238609977324e-05,-3.16869693316496e-05,9.03744393075945e-05,-0.000212511494009342
23.5,-7.44281175752981e-05,7.37021186645787e-05,-4.44740835116304e-05,3.72465658043941e-05,-0.000156460839784353
23.75,-6.72046939803606e-05,6.25835977867445e-05,-4.97441144284043e-05,-1.86864414097876e-06,-0.000106102577516689
24,-5.70639791835914e-05,5.01475691793154e-05,-4.94797192538131e-05,-2.83942885198618e-05,-6.3532458122008e-05
24.25,-4.57213527494948e-05,3.77776393659927e-05,-4.54622004494994e-05,-4.42774030503523e-05,-2.95756952499021e-05
24.5,-3.4440272164038e-05,2.6412089253282e-05,-3.91973736637037e-05,-5.167132686279e-05,-4.12716878138669e-06
24.75,-2.40781218472375e-05,1.66127458373809e-05,-3.18863777520939e-05,-5.27031190580285e-05,1.35444374277679e-05
25,-1.51489509240266e-05,8.64115139935039e-06,-2.44293931660562e-05,-4.9317009701344e-05,2.45406914834495e-05
25.25,-7.8928417337476e-06,2.53380310778083e-06,-1.74515104954356e-05,-4.31818368306081e-05,3.01301967577707e-05
25.5,-2.34439623891802e-06,-1.82907451610858e-06,-1.13416957934869e-05,-3.56492876412151e-05,3.15971057038819e-05
25.75,1.6047166808697e-06,-4.66449846458325e-06,-6.29766437416854e-06,-2.77500112147999e-05,3.0136672606051e-05
26,4.15214106141981e-06,-6.23891455807514e-06,-2.37130461351582e-06,-2.02158430637756e-05,2.67909968562916e-05
26.25,5.54148279152678e-06,-6.83174071139767e-06,4.89042797240414e-07,-1.35180938496404e-05,2.24171668268898e-05
26.5,6.02933802373862e-06,-6.70948001208677e-06,2.40172309568791e-06,-7.91380214315573e-06,1.76799737619139e-05
26.75,5.86195583840432e-06,-6.10904923824723e-06,3.52145000455137e-06,-3.49380870257043e-06,1.30619409111955e-05
27,5.26025451230705e-06,-5.2286867371115e-06,4.01579034191608e-06,-2.28323474571468e-07,8.88436336926342e-06
27.25,4.41163211606366e-06,-4.22473915165601e-06,4.04809591808333e-06,1.9927673675646e-06,5.33418450625366e-06
27.5,3.46692694397355e-06,-3.21271517209543e-06,3.76613849692689e-06,3.32631349420076e-06,2.49269889687635e-06
27.75,2.54093382678899e-06,-2.27118054786501e-06,3.29549712132326e-06,3.94948821835772e-06,3.63166783938518e-07
28,1.71502172718885e-06,-1.44730626750846e-06,2.73668251445876e-06,4.0402799142969e-06,-1.10461237880869e-06
28.25,1.04059570882331e-06,-7.63135638883653e-07,2.16502175559606e-06,3.76412681968308e-06,-1.99392036946624e-06
28.5,5.42398992497972e-07,-2.21880199984059e-07,1.63243400423242e-06,3.26564672725738e-06,-2.4054522367301e-06
28.75,2.21003440104006e-07,1.86228301076275e-07,1.17037639287545e-06,2.6642836681301e-06,-2.44637588890141e-06
29,5.44293389248551e-08,4.78822399298008e-07,7.93405872083522e-07,2.05268969588612e-06,-2.22369457352251e-06
29.25,6.66133814775094e-16,6.77173867318401e-07,5.0297001762468e-07,1.49676605254445e-06,-1.84096034655016e-06
29.5,6.66133814775094e-16,8.02916371725354e-07,2.91192013327828e-07,1.03652596583625e-06,-1.39647653667216e-06
29.75,0,8.75714375055261e-07,1.4453355588051e-07,6.87406831678672e-07,-9.79233685457082e-07
30,0,9.11847764025206e-07,4.72720988790516e-08,4.42598410255179e-07,-6.54722902205432e-07
30.25,0,0,0,0,0
30.5,0,0,0,0,0
30.75,0,0,0,0,0
31,0,0,0,0,0
31.25,0,0,0,0,0
31.5,0,0,0,0,0
31.75,0,0,0,0,0
32,0,0,0,0,0
32.25,0,0,0,0,0
32.5,0,0,0,0,0
32.75,0,0,0,0,0
33,0,0,0,0,0
33.25,0,0,0,0,0
33.5,0,0,0,0,0
33.75,0,0,0,0,0
34,0,0,0,0,0
34.25,0,0,0,0,0
34.5,0,0,0,0,0
34.75,0,0,0,0,0
35,0,0,0,0,0
